id,imdb_id,overview,tagline,title,vote_average,vote_count,movieId,imdbId,tmdbId,movieId,rating,timestamp,userId
19405,tt0265632,"Recess: School's Out is a 2001 animated film based on the Disney television series Recess. This film was produced by Walt Disney Pictures and was released theatrically nationwide on February 16, 2001.It's the most exciting time of year at Third Street Elementary-- the end of the School Year! But boredom quickly sets in for protagonist TJ Detweiler, as his friends are headed for Summer Camp. One day, while passing by the school on his bike, he notices a green glow coming from the school's auditorium. This is the work of the insidious ex-principal of Third Street, Phillium Benedict and his gang of ninjas and secret service look-alikes! Benedict is planning to get rid of Summer Vacation using his newly-acquired Tractor Beam, which he stole from the US Military Base in an effort to raise US Test Scores, and it's up to the Recess Gang to stop him! In the end.",Saving The World One Playground At A Time,Recess: School's Out,6.6,68,5254,187738,36586,172,2.5,1148386188,5254
1921,tt0230838,"Nelson is a man devoted to his advertising career in San Francisco. One day, while taking a driving test at the DMV, he meets Sara. She is very different from the other women in his life. Nelson causes her to miss out on taking the test and later that day she tracks him down. One thing leads to another and Nelson ends up living with her through a November that will change his life forever.",She Just Needed A Month To Change His Life For Ever.,Sweet November,6.4,292,5255,279781,6020,185,3.5,1148778581,5255
44412,tt0177650,"Set in the 1960's, a school teacher pretends to be a CIA spy to get his nagging wife off his back. He helps a Russian ballet dancer defect and is then sent to Cuba to locate ""Agent X"" for the CIA.",International intelligence just got dumber.,Company Man,5.3,9,5256,286162,39541,224,4,1148729797,5256
21620,tt0249893,"New Zealand milk farmer Rob gives his lover Lucinda a ring. Trying to spark up her relationship with Rob, she takes her friend Drosophila's advice and starts to try and make Rob angry. But she tends to go too far. Admiring her ring while driving a lonely road, she has a run-in with an older woman that sets off a chain of events that begins with her quilt being stolen",,The Price of Milk,6,9,5258,262432,18292,235,4,1148729698,5258
23685,tt0166276,"After a car crash sends repressed cartoonist Stu Miley (Fraser) into a coma, he and the mischievous Monkeybone, his hilariously horny alter-ego, wake up in a wacked-out waystation for lost souls. When Monkeybone takes over Stu's body and escapes to wreak havoc on the real world, Stu has to find a way to stop him before his sister pulls the plug on reality forever!","If It Yells, If It Swings, It's Got To Be Monkeybone!",Monkeybone,4.2,79,5264,250305,15028,236,4.5,1148386155,5264
12138,tt0233142,"It was an ingenious enough plan: rob the Riviera Casino's count room during an Elvis impersonator convention. But Thomas Murphy decided to keep all the money for himself and shot all his partners, including recently-freed ex-con Michael Zane. With $3.2 million at stake, the Marshals Service closing in, Michael must track down Murphy.",Crime Is King.,3000 Miles to Graceland,5.8,181,5265,266452,9275,246,4.5,1148729570,5265
48217,tt0191636,"In 1850, on the isolated French island of Saint-Pierre, a murder shocks the natives. Two fishermen are arrested. One of them, Louis Ollivier, dies in custody. The other, Neel Auguste, is sentenced to death by the guillotine. The island is so small that it has neither a guillotine nor an executioner. While those are sent for Auguste is placed under the supervision of army Captain.",,The Widow of Saint-Pierre,6.7,11,5266,258000,4547,247,4,1148673304,5266
6073,tt0236493,"Jerry Welbach, a reluctant bagman, has been given two ultimatums: The first is from his mob boss to travel to Mexico and retrieve a priceless antique pistol, known as ""the Mexican""... or suffer the consequences. The second is from his girlfriend Samantha to end his association with the mob. Jerry figures alive and in trouble with Samantha is better than the more permanent alternative, so he heads south of the border.",Love with the safety off.,The Mexican,5.8,453,5267,265662,14635,252,4,1148669102,5267
39180,tt0250720,"A drug sniffing agent canine is a target for an assassin boss so the FBI calls Witness Protection to send him somewhere else. Meanwhile a single Mom puts her 6 year old boy James in the care of her irresponsible, mailman, neighbor, Gordon, when the babysitter bails on her. Meanwhile, an assassin mob boss hires 2 goons to kill Agent 11. But when 11 escapes from the van when they tried to kill him, he hides in Gordon's Mailtruck that James is in too. And guess what they name him. Spot.",The Smart One Isn't Wearing Any Pants.,See Spot Run,4.8,44,5269,254686,1791,253,3.5,1148668973,5269
35569,tt0262462,"Former champion boxer Orlando Leone (Carmen) is ""The Preacher"" at an inner-city youth center. Wanting to give something back to the community, he bought a large building for a church youth center. But the cash ran out before he could finish fixing it up and now, the mortgage company is about to foreclose. With his bills mounting he agrees to one last fight.",Sometimes a dream is the only thing worth fighting for...,Carman: The Champion,3.2,3,5271,273048,41756,260,4.5,1148668970,5271
25208,tt0182000,"In this spine-tingling and visually stunning thriller, Academy AwardÂ®-nominee Samuel L. Jackson (Unbreakable, Shaft, Pulp Fiction delivers a ""full-throttle performance"" (People) as Romulus Ledbetter, a misunderstood musician turned recluse, hiding from personal demons in a New York City cave.  When Romulus finds the frozen body of a young drifter in a tree, the authorities - including his police officer daughter (Aunjanne Ellis) - claim the death is accidental. Romulus is convinced the man was murdered by prominent art photographer David Leppenraub (Colm Feore). But how can he prove he's right when everyone thinks he's insane?",,The Caveman's Valentine,6,27,5275,68309,22784,262,4,1148728957,5275
82103,tt0244504,"A true story that comically depicts the relationship between an ordinary woman and her three husbands, who live in the same house in a poor and arid small village of the Brazilian northeast.",One woman. Four sons. Three fathers. No one said love was simple.,"Me, You, Them",6.5,14,5276,87100,40814,265,3.5,1148673465,5276
19513,tt0251031,"A TV program selects people at random to kill one another for fame and their freedom.  Ever seen the show ""Survivor"" and wished they would just start killing each other?? Series 7 literally gives its contestants the guns. The film is not merely a satire on reality TV. It is an example of just how far people will shamelessly go for fame. 6 contenders are pitted against each other in a no holds barred, kill or be killed contest. The reigning champ is Dawn, a hard-nosed, mother-to-be. We go back and forth between Dawn and the other 5 contenders to see if someone can dethrone Dawn and become the new Champion. What is the prize? How are the contestants picked? These questions are not as important as asking yourself how shameless has our society become?",Real People in Real Danger!,Series 7: The Contenders,6.3,16,5277,87222,53426,292,2.5,1148720795,5277
2749,tt0179626,"When Eastern European criminals Oleg and Emil come to New York City to pick up their share of a heist score, Oleg steals a video camera and starts filming their activities, both legal and illegal. When they learn how the American media circus can make a remorseless killer look like the victim and make them rich, they target media-savvy NYPD Homicide Detective Eddie Flemming and media-naive FDNY Fire Marshal Jordy Warsaw, the cops investigating their murder and torching of their former criminal partner, filming everything to sell to the local tabloid TV show ""Top Story.""",America Likes to Watch,15 Minutes,5.7,194,5278,89167,24585,293,4,1148672319,5278
10050,tt0192071,"When Berke Landers, a popular high school basketball star, gets dumped by his life-long girlfriend, Allison, he soon begins to lose it. But with the help of his best friend Felix's sister Kelly, he follows his ex into the school's spring musical. Thus ensues a love triangle loosely based upon Shakespeare's ""A Midsummer Night's Dream"", where Berke is only to find himself getting over Allison and beginning to fall for Kelly.","Young, Free And Single. Again.",Get Over It,5.5,76,5279,102103,17990,296,4.5,1148671517,5279
